Time	Node	Type	Packets	
765	Node3	CacheMisses	0
765	Node4	CacheHits	5
765	Node4	CacheMisses	723
765	Node5	CacheHits	0
765	Node5	CacheMisses	0
765	Node6	CacheHits	0
765	Node6	CacheMisses	0
765	Node7	CacheHits	0
765	Node7	CacheMisses	722
765	Node8	CacheHits	0
765	Node8	CacheMisses	733
766	Node0	CacheHits	0
766	Node0	CacheMisses	882
766	Node1	CacheHits	229
766	Node1	CacheMisses	725
766	Node2	CacheHits	0
766	Node2	CacheMisses	0
766	Node3	CacheHits	0
766	Node3	CacheMisses	0
766	Node4	CacheHits	1
766	Node4	CacheMisses	726
766	Node5	CacheHits	0
766	Node5	CacheMisses	0
766	Node6	CacheHits	0
766	Node6	CacheMisses	0
766	Node7	CacheHits	1
766	Node7	CacheMisses	726
766	Node8	CacheHits	0
766	Node8	CacheMisses	731
767	Node0	CacheHits	0
767	Node0	CacheMisses	822
767	Node1	CacheHits	245
767	Node1	CacheMisses	676
767	Node2	CacheHits	0
767	Node2	CacheMisses	0
767	Node3	CacheHits	0
767	Node3	CacheMisses	0
767	Node4	CacheHits	3
767	Node4	CacheMisses	675
767	Node5	CacheHits	0
767	Node5	CacheMisses	0
767	Node6	CacheHits	0
767	Node6	CacheMisses	0
767	Node7	CacheHits	0
767	Node7	CacheMisses	671
767	Node8	CacheHits	0
767	Node8	CacheMisses	674
768	Node0	CacheHits	0
768	Node0	CacheMisses	836
768	Node1	CacheHits	219
768	Node1	CacheMisses	705
768	Node2	CacheHits	0
768	Node2	CacheMisses	0
768	Node3	CacheHits	0
768	Node3	CacheMisses	0
768	Node4	CacheHits	0
768	Node4	CacheMisses	706
768	Node5	CacheHits	0
768	Node5	CacheMisses	0
768	Node6	CacheHits	0
768	Node6	CacheMisses	0
768	Node7	CacheHits	0
768	Node7	CacheMisses	708
768	Node8	CacheHits	0
768	Node8	CacheMisses	716
769	Node0	CacheHits	0
769	Node0	CacheMisses	796
769	Node1	CacheHits	235
769	Node1	CacheMisses	674
769	Node2	CacheHits	0
769	Node2	CacheMisses	0
769	Node3	CacheHits	0
769	Node3	CacheMisses	0
769	Node4	CacheHits	4
769	Node4	CacheMisses	670
769	Node5	CacheHits	0
769	Node5	CacheMisses	0
769	Node6	CacheHits	0
769	Node6	CacheMisses	0
769	Node7	CacheHits	0
769	Node7	CacheMisses	667
769	Node8	CacheHits	0
769	Node8	CacheMisses	675
770	Node0	CacheHits	0
770	Node0	CacheMisses	802
770	Node1	CacheHits	223
770	Node1	CacheMisses	695
770	Node2	CacheHits	0
770	Node2	CacheMisses	0
770	Node3	CacheHits	0
770	Node3	CacheMisses	0
770	Node4	CacheHits	3
770	Node4	CacheMisses	692
770	Node5	CacheHits	0
770	Node5	CacheMisses	0
770	Node6	CacheHits	0
770	Node6	CacheMisses	0
770	Node7	CacheHits	0
770	Node7	CacheMisses	695
770	Node8	CacheHits	0
770	Node8	CacheMisses	702
771	Node0	CacheHits	0
771	Node0	CacheMisses	804
771	Node1	CacheHits	236
771	Node1	CacheMisses	686
771	Node2	CacheHits	0
771	Node2	CacheMisses	0
771	Node3	CacheHits	0
771	Node3	CacheMisses	0
771	Node4	CacheHits	4
771	Node4	CacheMisses	681
771	Node5	CacheHits	0
771	Node5	CacheMisses	0
771	Node6	CacheHits	0
771	Node6	CacheMisses	0
771	Node7	CacheHits	0
771	Node7	CacheMisses	680
771	Node8	CacheHits	0
771	Node8	CacheMisses	681
772	Node0	CacheHits	0
772	Node0	CacheMisses	814
772	Node1	CacheHits	226
772	Node1	CacheMisses	711
772	Node2	CacheHits	0
772	Node2	CacheMisses	0
772	Node3	CacheHits	0
772	Node3	CacheMisses	0
772	Node4	CacheHits	2
772	Node4	CacheMisses	708
772	Node5	CacheHits	0
772	Node5	CacheMisses	0
772	Node6	CacheHits	0
772	Node6	CacheMisses	0
772	Node7	CacheHits	0
772	Node7	CacheMisses	710
772	Node8	CacheHits	0
772	Node8	CacheMisses	713
773	Node0	CacheHits	0
773	Node0	CacheMisses	819
773	Node1	CacheHits	220
773	Node1	CacheMisses	695
773	Node2	CacheHits	0
773	Node2	CacheMisses	0
773	Node3	CacheHits	0
773	Node3	CacheMisses	0
773	Node4	CacheHits	1
773	Node4	CacheMisses	693
773	Node5	CacheHits	0
773	Node5	CacheMisses	0
773	Node6	CacheHits	0
773	Node6	CacheMisses	0
773	Node7	CacheHits	1
773	Node7	CacheMisses	687
773	Node8	CacheHits	0
773	Node8	CacheMisses	695
774	Node0	CacheHits	0
774	Node0	CacheMisses	795
774	Node1	CacheHits	236
774	Node1	CacheMisses	687
774	Node2	CacheHits	0
774	Node2	CacheMisses	0
774	Node3	CacheHits	0
774	Node3	CacheMisses	0
774	Node4	CacheHits	3
774	Node4	CacheMisses	687
774	Node5	CacheHits	0
774	Node5	CacheMisses	0
774	Node6	CacheHits	0
774	Node6	CacheMisses	0
774	Node7	CacheHits	0
774	Node7	CacheMisses	692
774	Node8	CacheHits	0
774	Node8	CacheMisses	696
775	Node0	CacheHits	0
775	Node0	CacheMisses	805
775	Node1	CacheHits	229
775	Node1	CacheMisses	676
775	Node2	CacheHits	0
775	Node2	CacheMisses	0
775	Node3	CacheHits	0
775	Node3	CacheMisses	0
775	Node4	CacheHits	3
775	Node4	CacheMisses	670
775	Node5	CacheHits	0
775	Node5	CacheMisses	0
775	Node6	CacheHits	0
775	Node6	CacheMisses	0
775	Node7	CacheHits	1
775	Node7	CacheMisses	669
775	Node8	CacheHits	0
775	Node8	CacheMisses	675
776	Node0	CacheHits	0
776	Node0	CacheMisses	817
776	Node1	CacheHits	213
776	Node1	CacheMisses	706
776	Node2	CacheHits	0
776	Node2	CacheMisses	0
776	Node3	CacheHits	0
776	Node3	CacheMisses	0
776	Node4	CacheHits	6
776	Node4	CacheMisses	703
776	Node5	CacheHits	0
776	Node5	CacheMisses	0
776	Node6	CacheHits	0
776	Node6	CacheMisses	0
776	Node7	CacheHits	0
776	Node7	CacheMisses	703
776	Node8	CacheHits	0
776	Node8	CacheMisses	706
777	Node0	CacheHits	0
777	Node0	CacheMisses	838
777	Node1	CacheHits	257
777	Node1	CacheMisses	695
777	Node2	CacheHits	0
777	Node2	CacheMisses	0
777	Node3	CacheHits	0
777	Node3	CacheMisses	0
777	Node4	CacheHits	1
777	Node4	CacheMisses	694
777	Node5	CacheHits	0
777	Node5	CacheMisses	0
777	Node6	CacheHits	0
777	Node6	CacheMisses	0
777	Node7	CacheHits	2
777	Node7	CacheMisses	692
777	Node8	CacheHits	0
777	Node8	CacheMisses	694
778	Node0	CacheHits	0
778	Node0	CacheMisses	833
778	Node1	CacheHits	242
778	Node1	CacheMisses	697
778	Node2	CacheHits	0
778	Node2	CacheMisses	0
778	Node3	CacheHits	0
778	Node3	CacheMisses	0
778	Node4	CacheHits	4
778	Node4	CacheMisses	690
778	Node5	CacheHits	0
778	Node5	CacheMisses	0
778	Node6	CacheHits	0
778	Node6	CacheMisses	0
778	Node7	CacheHits	0
778	Node7	CacheMisses	691
778	Node8	CacheHits	0
778	Node8	CacheMisses	696
779	Node0	CacheHits	0
779	Node0	CacheMisses	839
779	Node1	CacheHits	245
779	Node1	CacheMisses	693
779	Node2	CacheHits	0
779	Node2	CacheMisses	0
779	Node3	CacheHits	0
779	Node3	CacheMisses	0
779	Node4	CacheHits	1
779	Node4	CacheMisses	697
779	Node5	CacheHits	0
779	Node5	CacheMisses	0
779	Node6	CacheHits	0
779	Node6	CacheMisses	0
779	Node7	CacheHits	1
779	Node7	CacheMisses	693
779	Node8	CacheHits	0
779	Node8	CacheMisses	700
780	Node0	CacheHits	0
780	Node0	CacheMisses	851
780	Node1	CacheHits	255
780	Node1	CacheMisses	696
780	Node2	CacheHits	0
780	Node2	CacheMisses	0
780	Node3	CacheHits	0
780	Node3	CacheMisses	0
780	Node4	CacheHits	2
780	Node4	CacheMisses	695
780	Node5	CacheHits	0
780	Node5	CacheMisses	0
780	Node6	CacheHits	0
780	Node6	CacheMisses	0
780	Node7	CacheHits	0
780	Node7	CacheMisses	697
780	Node8	CacheHits	0
780	Node8	CacheMisses	699
781	Node0	CacheHits	0
781	Node0	CacheMisses	855
781	Node1	CacheHits	259
781	Node1	CacheMisses	699
781	Node2	CacheHits	1
781	Node2	CacheMisses	1
781	Node3	CacheHits	1
781	Node3	CacheMisses	1
781	Node4	CacheHits	9
781	Node4	CacheMisses	686
781	Node5	CacheHits	1
781	Node5	CacheMisses	1
781	Node6	CacheHits	1
781	Node6	CacheMisses	1
781	Node7	CacheHits	1
781	Node7	CacheMisses	684
781	Node8	CacheHits	0
781	Node8	CacheMisses	693
782	Node0	CacheHits	0
782	Node0	CacheMisses	846
782	Node1	CacheHits	234
782	Node1	CacheMisses	706
782	Node2	CacheHits	0
782	Node2	CacheMisses	0
782	Node3	CacheHits	0
782	Node3	CacheMisses	0
782	Node4	CacheHits	1
782	Node4	CacheMisses	709
782	Node5	CacheHits	0
782	Node5	CacheMisses	0
782	Node6	CacheHits	0
782	Node6	CacheMisses	0
782	Node7	CacheHits	0
782	Node7	CacheMisses	712
782	Node8	CacheHits	0
782	Node8	CacheMisses	719
783	Node0	CacheHits	0
783	Node0	CacheMisses	825
783	Node1	CacheHits	226
783	Node1	CacheMisses	717
783	Node2	CacheHits	0
783	Node2	CacheMisses	0
783	Node3	CacheHits	0
783	Node3	CacheMisses	0
783	Node4	CacheHits	1
783	Node4	CacheMisses	711
783	Node5	CacheHits	0
783	Node5	CacheMisses	0
783	Node6	CacheHits	0
783	Node6	CacheMisses	0
783	Node7	CacheHits	0
783	Node7	CacheMisses	708
783	Node8	CacheHits	0
783	Node8	CacheMisses	711
784	Node0	CacheHits	0
784	Node0	CacheMisses	777
784	Node1	CacheHits	217
784	Node1	CacheMisses	676
784	Node2	CacheHits	0
784	Node2	CacheMisses	0
784	Node3	CacheHits	0
784	Node3	CacheMisses	0
784	Node4	CacheHits	2
784	Node4	CacheMisses	679
784	Node5	CacheHits	0
784	Node5	CacheMisses	0
784	Node6	CacheHits	0
784	Node6	CacheMisses	0
784	Node7	CacheHits	0
784	Node7	CacheMisses	684
784	Node8	CacheHits	0
784	Node8	CacheMisses	689
785	Node0	CacheHits	0
785	Node0	CacheMisses	803
785	Node1	CacheHits	245
785	Node1	CacheMisses	680
785	Node2	CacheHits	0
785	Node2	CacheMisses	0
785	Node3	CacheHits	0
785	Node3	CacheMisses	0
785	Node4	CacheHits	2
785	Node4	CacheMisses	674
785	Node5	CacheHits	0
785	Node5	CacheMisses	0
785	Node6	CacheHits	0
785	Node6	CacheMisses	0
785	Node7	CacheHits	0
785	Node7	CacheMisses	670
785	Node8	CacheHits	0
785	Node8	CacheMisses	678
786	Node0	CacheHits	0
786	Node0	CacheMisses	833
786	Node1	CacheHits	220
786	Node1	CacheMisses	741
786	Node2	CacheHits	0
786	Node2	CacheMisses	0
786	Node3	CacheHits	0
786	Node3	CacheMisses	0
786	Node4	CacheHits	4
786	Node4	CacheMisses	740
786	Node5	CacheHits	0
786	Node5	CacheMisses	0
786	Node6	CacheHits	0
786	Node6	CacheMisses	0
786	Node7	CacheHits	0
786	Node7	CacheMisses	745
786	Node8	CacheHits	0
786	Node8	CacheMisses	748
787	Node0	CacheHits	0
787	Node0	CacheMisses	837
787	Node1	CacheHits	229
787	Node1	CacheMisses	721
787	Node2	CacheHits	0
787	Node2	CacheMisses	0
787	Node3	CacheHits	0
787	Node3	CacheMisses	0
787	Node4	CacheHits	3
787	Node4	CacheMisses	716
787	Node5	CacheHits	0
787	Node5	CacheMisses	0
787	Node6	CacheHits	0
787	Node6	CacheMisses	0
787	Node7	CacheHits	0
787	Node7	CacheMisses	712
787	Node8	CacheHits	0
787	Node8	CacheMisses	714
788	Node0	CacheHits	0
788	Node0	CacheMisses	792
788	Node1	CacheHits	241
788	Node1	CacheMisses	679
788	Node2	CacheHits	0
788	Node2	CacheMisses	0
788	Node3	CacheHits	0
788	Node3	CacheMisses	0
788	Node4	CacheHits	3
788	Node4	CacheMisses	674
788	Node5	CacheHits	0
788	Node5	CacheMisses	0
788	Node6	CacheHits	0
788	Node6	CacheMisses	0
788	Node7	CacheHits	0
788	Node7	CacheMisses	675
788	Node8	CacheHits	0
788	Node8	CacheMisses	679
789	Node0	CacheHits	0
789	Node0	CacheMisses	789
789	Node1	CacheHits	232
789	Node1	CacheMisses	674
789	Node2	CacheHits	0
789	Node2	CacheMisses	0
789	Node3	CacheHits	0
789	Node3	CacheMisses	0
789	Node4	CacheHits	4
789	Node4	CacheMisses	675
789	Node5	CacheHits	0
789	Node5	CacheMisses	0
789	Node6	CacheHits	0
789	Node6	CacheMisses	0
789	Node7	CacheHits	0
789	Node7	CacheMisses	670
789	Node8	CacheHits	0
789	Node8	CacheMisses	679
790	Node0	CacheHits	0
790	Node0	CacheMisses	853
790	Node1	CacheHits	231
790	Node1	CacheMisses	718
790	Node2	CacheHits	0
790	Node2	CacheMisses	0
790	Node3	CacheHits	0
790	Node3	CacheMisses	0
790	Node4	CacheHits	2
790	Node4	CacheMisses	718
790	Node5	CacheHits	0
790	Node5	CacheMisses	0
790	Node6	CacheHits	0
790	Node6	CacheMisses	0
790	Node7	CacheHits	1
790	Node7	CacheMisses	719
790	Node8	CacheHits	0
790	Node8	CacheMisses	722
791	Node0	CacheHits	0
791	Node0	CacheMisses	813
791	Node1	CacheHits	248
791	Node1	CacheMisses	682
791	Node2	CacheHits	0
791	Node2	CacheMisses	0
791	Node3	CacheHits	0
791	Node3	CacheMisses	0
791	Node4	CacheHits	5
791	Node4	CacheMisses	674
791	Node5	CacheHits	0
791	Node5	CacheMisses	0
791	Node6	CacheHits	0
791	Node6	CacheMisses	0
791	Node7	CacheHits	0
791	Node7	CacheMisses	675
791	Node8	CacheHits	0
791	Node8	CacheMisses	681
792	Node0	CacheHits	0
792	Node0	CacheMisses	819
792	Node1	CacheHits	243
792	Node1	CacheMisses	692
792	Node2	CacheHits	0
792	Node2	CacheMisses	0
792	Node3	CacheHits	0
792	Node3	CacheMisses	0
792	Node4	CacheHits	2
792	Node4	CacheMisses	688
792	Node5	CacheHits	0
792	Node5	CacheMisses	0
792	Node6	CacheHits	0
792	Node6	CacheMisses	0
792	Node7	CacheHits	1
792	Node7	CacheMisses	691
792	Node8	CacheHits	0
792	Node8	CacheMisses	695
793	Node0	CacheHits	0
793	Node0	CacheMisses	859
793	Node1	CacheHits	238
793	Node1	CacheMisses	716
793	Node2	CacheHits	0
793	Node2	CacheMisses	0
793	Node3	CacheHits	0
793	Node3	CacheMisses	0
793	Node4	CacheHits	6
793	Node4	CacheMisses	709
793	Node5	CacheHits	0
793	Node5	CacheMisses	0
793	Node6	CacheHits	0
793	Node6	CacheMisses	0
793	Node7	CacheHits	0
793	Node7	CacheMisses	708
793	Node8	CacheHits	0
793	Node8	CacheMisses	715
794	Node0	CacheHits	0
794	Node0	CacheMisses	850
794	Node1	CacheHits	255
794	Node1	CacheMisses	679
794	Node2	CacheHits	0
794	Node2	CacheMisses	0
794	Node3	CacheHits	0
794	Node3	CacheMisses	0
794	Node4	CacheHits	3
794	Node4	CacheMisses	680
794	Node5	CacheHits	0
794	Node5	CacheMisses	0
794	Node6	CacheHits	0
794	Node6	CacheMisses	0
794	Node7	CacheHits	0
794	Node7	CacheMisses	678
794	Node8	CacheHits	0
794	Node8	CacheMisses	683
795	Node0	CacheHits	0
795	Node0	CacheMisses	870
795	Node1	CacheHits	254
795	Node1	CacheMisses	714
795	Node2	CacheHits	0
795	Node2	CacheMisses	0
795	Node3	CacheHits	0
795	Node3	CacheMisses	0
795	Node4	CacheHits	2
795	Node4	CacheMisses	711
795	Node5	CacheHits	0
795	Node5	CacheMisses	0
795	Node6	CacheHits	0
795	Node6	CacheMisses	0
795	Node7	CacheHits	0
795	Node7	CacheMisses	712
795	Node8	CacheHits	0
795	Node8	CacheMisses	716
796	Node0	CacheHits	0
796	Node0	CacheMisses	816
796	Node1	CacheHits	254
796	Node1	CacheMisses	662
796	Node2	CacheHits	0
796	Node2	CacheMisses	0
796	Node3	CacheHits	0
796	Node3	CacheMisses	0
796	Node4	CacheHits	3
796	Node4	CacheMisses	659
796	Node5	CacheHits	0
796	Node5	CacheMisses	0
796	Node6	CacheHits	0
796	Node6	CacheMisses	0
796	Node7	CacheHits	0
796	Node7	CacheMisses	660
796	Node8	CacheHits	0
796	Node8	CacheMisses	663
797	Node0	CacheHits	0
797	Node0	CacheMisses	820
797	Node1	CacheHits	227
797	Node1	CacheMisses	691
797	Node2	CacheHits	0
797	Node2	CacheMisses	0
797	Node3	CacheHits	0
797	Node3	CacheMisses	0
797	Node4	CacheHits	7
797	Node4	CacheMisses	688
797	Node5	CacheHits	0
797	Node5	CacheMisses	0
797	Node6	CacheHits	0
797	Node6	CacheMisses	0
797	Node7	CacheHits	1
797	Node7	CacheMisses	686
797	Node8	CacheHits	0
797	Node8	CacheMisses	694
798	Node0	CacheHits	0
798	Node0	CacheMisses	786
798	Node1	CacheHits	257
798	Node1	CacheMisses	651
798	Node2	CacheHits	0
798	Node2	CacheMisses	0
798	Node3	CacheHits	0
798	Node3	CacheMisses	0
798	Node4	CacheHits	5
798	Node4	CacheMisses	644
798	Node5	CacheHits	0
798	Node5	CacheMisses	0
798	Node6	CacheHits	0
798	Node6	CacheMisses	0
798	Node7	CacheHits	2
798	Node7	CacheMisses	644
798	Node8	CacheHits	0
798	Node8	CacheMisses	651
799	Node0	CacheHits	0
799	Node0	CacheMisses	831
799	Node1	CacheHits	234
799	Node1	CacheMisses	725
799	Node2	CacheHits	0
799	Node2	CacheMisses	0
799	Node3	CacheHits	0
799	Node3	CacheMisses	0
799	Node4	CacheHits	5
799	Node4	CacheMisses	718
799	Node5	CacheHits	0
799	Node5	CacheMisses	0
799	Node6	CacheHits	0
799	Node6	CacheMisses	0
799	Node7	CacheHits	0
799	Node7	CacheMisses	715
799	Node8	CacheHits	0
799	Node8	CacheMisses	715
800	Node0	CacheHits	0
800	Node0	CacheMisses	806
800	Node1	CacheHits	244
800	Node1	CacheMisses	678
800	Node2	CacheHits	0
800	Node2	CacheMisses	0
800	Node3	CacheHits	0
800	Node3	CacheMisses	0
800	Node4	CacheHits	3
800	Node4	CacheMisses	677
800	Node5	CacheHits	0
800	Node5	CacheMisses	0
800	Node6	CacheHits	0
800	Node6	CacheMisses	0
800	Node7	CacheHits	0
800	Node7	CacheMisses	682
800	Node8	CacheHits	0
800	Node8	CacheMisses	688
801	Node0	CacheHits	0
801	Node0	CacheMisses	799
801	Node1	CacheHits	231
801	Node1	CacheMisses	680
801	Node2	CacheHits	0
801	Node2	CacheMisses	0
801	Node3	CacheHits	0
801	Node3	CacheMisses	0
801	Node4	CacheHits	5
801	Node4	CacheMisses	675
801	Node5	CacheHits	0
801	Node5	CacheMisses	0
801	Node6	CacheHits	0
801	Node6	CacheMisses	0
801	Node7	CacheHits	0
801	Node7	CacheMisses	670
801	Node8	CacheHits	0
801	Node8	CacheMisses	672
802	Node0	CacheHits	0
802	Node0	CacheMisses	837
802	Node1	CacheHits	237
802	Node1	CacheMisses	706
802	Node2	CacheHits	0
802	Node2	CacheMisses	0
802	Node3	CacheHits	0
802	Node3	CacheMisses	0
802	Node4	CacheHits	5
802	Node4	CacheMisses	699
802	Node5	CacheHits	0
802	Node5	CacheMisses	0
802	Node6	CacheHits	0
802	Node6	CacheMisses	0
802	Node7	CacheHits	1
802	Node7	CacheMisses	698
802	Node8	CacheHits	0
802	Node8	CacheMisses	705
803	Node0	CacheHits	0
803	Node0	CacheMisses	774
803	Node1	CacheHits	235
803	Node1	CacheMisses	669
803	Node2	CacheHits	0
803	Node2	CacheMisses	0
803	Node3	CacheHits	0
803	Node3	CacheMisses	0
803	Node4	CacheHits	1
803	Node4	CacheMisses	672
803	Node5	CacheHits	0
803	Node5	CacheMisses	0
803	Node6	CacheHits	0
803	Node6	CacheMisses	0
803	Node7	CacheHits	1
803	Node7	CacheMisses	673
803	Node8	CacheHits	0
803	Node8	CacheMisses	679
804	Node0	CacheHits	0
804	Node0	CacheMisses	828
804	Node1	CacheHits	244
804	Node1	CacheMisses	678
804	Node2	CacheHits	0
804	Node2	CacheMisses	0
804	Node3	CacheHits	0
804	Node3	CacheMisses	0
804	Node4	CacheHits	3
804	Node4	CacheMisses	674
804	Node5	CacheHits	0
804	Node5	CacheMisses	0
804	Node6	CacheHits	0
804	Node6	CacheMisses	0
804	Node7	CacheHits	1
804	Node7	CacheMisses	670
804	Node8	CacheHits	0
804	Node8	CacheMisses	679
805	Node0	CacheHits	0
805	Node0	CacheMisses	830
805	Node1	CacheHits	233
805	Node1	CacheMisses	698
805	Node2	CacheHits	0
805	Node2	CacheMisses	0
805	Node3	CacheHits	0
805	Node3	CacheMisses	0
805	Node4	CacheHits	3
805	Node4	CacheMisses	690
805	Node5	CacheHits	0
805	Node5	CacheMisses	0
805	Node6	CacheHits	0
805	Node6	CacheMisses	0
805	Node7	CacheHits	0
805	Node7	CacheMisses	692
805	Node8	CacheHits	0
805	Node8	CacheMisses	692
806	Node0	CacheHits	0
806	Node0	CacheMisses	851
806	Node1	CacheHits	241
806	Node1	CacheMisses	709
806	Node2	CacheHits	0
806	Node2	CacheMisses	0
806	Node3	CacheHits	0
806	Node3	CacheMisses	0
806	Node4	CacheHits	3
806	Node4	CacheMisses	707
806	Node5	CacheHits	0
806	Node5	CacheMisses	0
806	Node6	CacheHits	0
806	Node6	CacheMisses	0
806	Node7	CacheHits	0
806	Node7	CacheMisses	708
806	Node8	CacheHits	0
806	Node8	CacheMisses	707
807	Node0	CacheHits	0
807	Node0	CacheMisses	800
807	Node1	CacheHits	246
807	Node1	CacheMisses	655
807	Node2	CacheHits	0
807	Node2	CacheMisses	0
807	Node3	CacheHits	0
807	Node3	CacheMisses	0
807	Node4	CacheHits	4
807	Node4	CacheMisses	653
807	Node5	CacheHits	0
807	Node5	CacheMisses	0
807	Node6	CacheHits	0
807	Node6	CacheMisses	0
807	Node7	CacheHits	0
807	Node7	CacheMisses	652
807	Node8	CacheHits	0
807	Node8	CacheMisses	661
808	Node0	CacheHits	0
808	Node0	CacheMisses	871
808	Node1	CacheHits	240
808	Node1	CacheMisses	714
808	Node2	CacheHits	0
808	Node2	CacheMisses	0
808	Node3	CacheHits	0
808	Node3	CacheMisses	0
808	Node4	CacheHits	6
808	Node4	CacheMisses	710
808	Node5	CacheHits	0
808	Node5	CacheMisses	0
808	Node6	CacheHits	0
808	Node6	CacheMisses	0
808	Node7	CacheHits	0
808	Node7	CacheMisses	712
808	Node8	CacheHits	0
808	Node8	CacheMisses	717
809	Node0	CacheHits	0
809	Node0	CacheMisses	830
809	Node1	CacheHits	240
809	Node1	CacheMisses	691
809	Node2	CacheHits	0
809	Node2	CacheMisses	0
809	Node3	CacheHits	0
809	Node3	CacheMisses	0
809	Node4	CacheHits	3
809	Node4	CacheMisses	685
809	Node5	CacheHits	0
809	Node5	CacheMisses	0
809	Node6	CacheHits	0
809	Node6	CacheMisses	0
809	Node7	CacheHits	0
809	Node7	CacheMisses	682
809	Node8	CacheHits	0
809	Node8	CacheMisses	686
810	Node0	CacheHits	0
810	Node0	CacheMisses	804
810	Node1	CacheHits	217
810	Node1	CacheMisses	699
810	Node2	CacheHits	0
810	Node2	CacheMisses	0
810	Node3	CacheHits	0
810	Node3	CacheMisses	0
810	Node4	CacheHits	3
810	Node4	CacheMisses	699
810	Node5	CacheHits	0
810	Node5	CacheMisses	0
810	Node6	CacheHits	0
810	Node6	CacheMisses	0
810	Node7	CacheHits	1
810	Node7	CacheMisses	700
810	Node8	CacheHits	0
810	Node8	CacheMisses	702
811	Node0	CacheHits	0
811	Node0	CacheMisses	786
811	Node1	CacheHits	224
811	Node1	CacheMisses	677
811	Node2	CacheHits	0
811	Node2	CacheMisses	0
811	Node3	CacheHits	0
811	Node3	CacheMisses	0
811	Node4	CacheHits	5
811	Node4	CacheMisses	670
811	Node5	CacheHits	0
811	Node5	CacheMisses	0
811	Node6	CacheHits	0
811	Node6	CacheMisses	0
811	Node7	CacheHits	0
811	Node7	CacheMisses	669
811	Node8	CacheHits	0
811	Node8	CacheMisses	675
812	Node0	CacheHits	0
812	Node0	CacheMisses	857
812	Node1	CacheHits	227
812	Node1	CacheMisses	736
812	Node2	CacheHits	0
812	Node2	CacheMisses	0
812	Node3	CacheHits	0
812	Node3	CacheMisses	0
812	Node4	CacheHits	4
812	Node4	CacheMisses	734
812	Node5	CacheHits	0
812	Node5	CacheMisses	0
812	Node6	CacheHits	0
812	Node6	CacheMisses	0
812	Node7	CacheHits	0
812	Node7	CacheMisses	736
812	Node8	CacheHits	0
812	Node8	CacheMisses	735
813	Node0	CacheHits	0
813	Node0	CacheMisses	840
813	Node1	CacheHits	213
813	Node1	CacheMisses	730
813	Node2	CacheHits	0
813	Node2	CacheMisses	0
813	Node3	CacheHits	0
813	Node3	CacheMisses	0
813	Node4	CacheHits	6
813	Node4	CacheMisses	724
813	Node5	CacheHits	0
813	Node5	CacheMisses	0
813	Node6	CacheHits	0
813	Node6	CacheMisses	0
813	Node7	CacheHits	1
813	Node7	CacheMisses	720
813	Node8	CacheHits	0
813	Node8	CacheMisses	727
814	Node0	CacheHits	0
814	Node0	CacheMisses	790
814	Node1	CacheHits	245
814	Node1	CacheMisses	672
814	Node2	CacheHits	0
814	Node2	CacheMisses	0
814	Node3	CacheHits	0
814	Node3	CacheMisses	0
814	Node4	CacheHits	4
814	Node4	CacheMisses	667
814	Node5	CacheHits	0
814	Node5	CacheMisses	0
814	Node6	CacheHits	0
814	Node6	CacheMisses	0
814	Node7	CacheHits	1
814	Node7	CacheMisses	671
814	Node8	CacheHits	0
814	Node8	CacheMisses	675
815	Node0	CacheHits	0
815	Node0	CacheMisses	839
815	Node1	CacheHits	219
815	Node1	CacheMisses	720
815	Node2	CacheHits	0
815	Node2	CacheMisses	0
815	Node3	CacheHits	0
815	Node3	CacheMisses	0
815	Node4	CacheHits	4
815	Node4	CacheMisses	718
815	Node5	CacheHits	0
815	Node5	CacheMisses	0
815	Node6	CacheHits	0
815	Node6	CacheMisses	0
815	Node7	CacheHits	0
815	Node7	CacheMisses	715
815	Node8	CacheHits	0
815	Node8	CacheMisses	722
816	Node0	CacheHits	0
816	Node0	CacheMisses	807
816	Node1	CacheHits	225
816	Node1	CacheMisses	688
816	Node2	CacheHits	0
816	Node2	CacheMisses	0
816	Node3	CacheHits	0
816	Node3	CacheMisses	0
816	Node4	CacheHits	3
816	Node4	CacheMisses	685
816	Node5	CacheHits	0
816	Node5	CacheMisses	0
816	Node6	CacheHits	0
816	Node6	CacheMisses	0
816	Node7	CacheHits	0
816	Node7	CacheMisses	683
816	Node8	CacheHits	0
816	Node8	CacheMisses	690
817	Node0	CacheHits	0
817	Node0	CacheMisses	820
817	Node1	CacheHits	217
817	Node1	CacheMisses	708
817	Node2	CacheHits	0
817	Node2	CacheMisses	0
817	Node3	CacheHits	0
817	Node3	CacheMisses	0
817	Node4	CacheHits	8
817	Node4	CacheMisses	702
817	Node5	CacheHits	0
817	Node5	CacheMisses	0
817	Node6	CacheHits	0
817	Node6	CacheMisses	0
817	Node7	CacheHits	0
817	Node7	CacheMisses	704
817	Node8	CacheHits	0
817	Node8	CacheMisses	709
818	Node0	CacheHits	0
818	Node0	CacheMisses	837
818	Node1	CacheHits	207
818	Node1	CacheMisses	714
818	Node2	CacheHits	0
818	Node2	CacheMisses	0
818	Node3	CacheHits	0
818	Node3	CacheMisses	0
818	Node4	CacheHits	2
818	Node4	CacheMisses	712
818	Node5	CacheHits	0
818	Node5	CacheMisses	0
818	Node6	CacheHits	0
818	Node6	CacheMisses	0
818	Node7	CacheHits	0
818	Node7	CacheMisses	714
818	Node8	CacheHits	0
